provider,title,tags,rating,reviews
DeepLearning.AI,Neural Networks and Deep Learning,Artificial Neural Networks& Deep Learning& Machine Learning& Machine Learning Algorithms& Python Programming& Linear Algebra& Regression& General Statistics& Probability &amp; Statistics& Business Psychology& Computer Programming& Dimensionality Reduction& Entrepreneurship& Feature Engineering& Statistical Programming& Supply Chain Systems& Supply Chain and Logistics& Applied Machine Learning& Mathematics& Statistical Machine Learning& Machine Learning Software& Bayesian Statistics& Statistical Tests& Algebra& Algorithms& Computational Logic& Computer Architecture& Computer Networking& Data Structures& Estimation& Hardware Design& Markov Model& Mathematical Theory &amp; Analysis& Network Model& Theoretical Computer Science,4.9,(117.2k reviews)
SAS,Statistical Thinking for Industrial Problem Solving, presented by JMP,Business Analysis& Correlation And Dependence& Data Analysis& Exploratory Data Analysis& Probability &amp; Statistics& Statistical Analysis& Process Analysis& Statistical Tests& Advertising& Communication& Entrepreneurship& Marketing& Regression,4.8,(66 reviews)
IBM ,IBM AI Enterprise Workflow,Machine Learning& Data Analysis& Computer Programming& Probability &amp; Statistics& Cloud Computing& Business Analysis& Data Management& Applied Machine Learning& General Statistics& Statistical Programming& Strategy and Operations& Algorithms& Exploratory Data Analysis& Statistical Analysis& Theoretical Computer Science& Python Programming& Business Process Management& Data Structures& Artificial Neural Networks& Cloud API& Cloud Applications& Cross Platform Development& Data Visualization& Dimensionality Reduction& Feature Engineering& Machine Learning Algorithms& Machine Learning Software& Mobile Development& Natural Language Processing& Operations Management& Statistical Machine Learning& Statistical Visualization& Application Development& Database Application& Databases& Entrepreneurship& Extract& Transform& Load& Forecasting& Kubernetes& Linear Algebra& Mathematics& Probability Distribution& Software Engineering& Software Testing& Algebra& Business Psychology& Computer Vision& Data Engineering& Data Science& Deep Learning& Docker (Software)& Econometrics& Javascript& Journalism& Leadership and Management& Organizational Development& Problem Solving& Research and Design& Tensorflow& Web Development,4.3,(252 reviews)
Google Cloud,How Google does Machine Learning,Machine Learning& Cloud Computing& Google Cloud Platform& Entrepreneurship& Applied Machine Learning& Artificial Neural Networks& Data Science& Deep Learning& Data Analysis& Exploratory Data Analysis& Information Technology& Machine Learning Algorithms& Machine Learning Software& Natural Language Processing& Python Programming& SQL& Statistical Programming,4.6,(7.1k reviews)
Palo Alto Networks,Palo Alto Networks Cybersecurity Foundation,Security Engineering& Computer Networking& Cyberattacks& Network Security& Strategy and Operations& Entrepreneurship& Leadership and Management& Marketing& Operating Systems& Sales& Security Strategy& Strategy& System Security& Cloud Computing& Cloud Infrastructure& Computer Architecture& Network Architecture& Software As A Service& Software Security,4.6,(181 reviews)
University of Cape Town,Large Marine Ecosystems: Assessment and Management,Leadership and Management& Entrepreneurship& Strategy and Operations& Business Psychology& Data Analysis& Organizational Development& Project Management,4.8,(263 reviews)
Google Cloud,Launching into Machine Learning,Machine Learning& Data Analysis& Probability &amp; Statistics& Statistical Programming& Exploratory Data Analysis& Python Programming& Regression& Basic Descriptive Statistics& Data Visualization& Machine Learning Algorithms& Machine Learning Software& SQL& Statistical Machine Learning& Statistical Visualization& Tensorflow& Algorithms& Applied Machine Learning& Artificial Neural Networks& Business Analysis& Business Psychology& Computer Architecture& Computer Programming& Data Analysis Software& Deep Learning& Distributed Computing Architecture& Entrepreneurship& Full-Stack Web Development& Statistical Analysis& Theoretical Computer Science& Web Development,4.6,(4.2k reviews)
SAS,Machine Learning Using SAS Viya,Machine Learning& Statistical Programming& Algorithms& Machine Learning Algorithms& Theoretical Computer Science& Artificial Neural Networks& Business Analysis& Data Analysis& Data Management& Exploratory Data Analysis& Probability &amp; Statistics& Advertising& Communication& Marketing& Supply Chain and Logistics,4.7,(97 reviews)
University of California, Davis,Analytical Solutions to Common Healthcare Problems,Data Management& Business Analysis& Clinical Data Management& Extract& Transform& Load& Finance& Risk Management,4.5,(22 reviews)
Imperial College London,Evaluation of Digital Health Interventions,Clinical Data Management& Data Management& Data Visualization& Experiment& General Statistics& Probability &amp; Statistics,4.7,(15 reviews)
Indian School of Business,Creating a Portfolio,Finance& Investment Management& Risk Management& Accounting& Business Analysis& Data Analysis& Entrepreneurship& Financial Analysis& Market Research& Research and Design,4.4,(295 reviews)
SAS,The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats,Data Analysis& Machine Learning& Machine Learning Algorithms& Algorithms& Big Data& Business Analysis& Data Management& Deep Learning& Entrepreneurship& General Statistics& Market Research& Probability &amp; Statistics& Research and Design& Statistical Analysis& Theoretical Computer Science& Accounting& Data Science,4.8,(130 reviews)
IIT Guwahati,Post Graduate Certificate in Natural Language Processing,,3,20
IIT Roorkee,Post Graduate Certificate in Advanced Machine Learning & AI,,3,20
Coursera Project Network,Net Promoter Score (NPS) and Sentiment Analysis in Miro,Design and Product& Entrepreneurship& Human Computer Interaction& Market Research& Research and Design& User Research,3,20
University of Glasgow ,Informed Clinical Decision Making using Deep Learning,,4.9,(9 reviews)
Google Cloud,Feature Engineering 日本語版,,4.5,(10 reviews)
Google Cloud,Machine Learning with TensorFlow Google Cloud 日本語版,Machine Learning& Cloud Computing& Tensorflow,4.4,(151 reviews)
Coursera Project Network,Communicate UX Research with Empathy Maps in Miro,Human Computer Interaction& User Experience,3,20
Google,Memproses Data dari Kotor ke Bersih,Data Analysis& Business Analysis& Databases& Data Management& SQL& Spreadsheet Software& Statistical Programming& Big Data& Database Design& Probability &amp; Statistics& Entrepreneurship& Leadership and Management& Problem Solving& Research and Design& Sales& Strategy& Strategy and Operations& Web Development,4.9,(193 reviews)
LearnQuest,Mastering Final Cut Pro,Computer Graphics& Human Computer Interaction& Accounting& Accounting Software& Business Analysis& Business Psychology& Computational Logic& Computer Architecture& Computer Graphic Techniques& Computer Networking& Computer Programming& Computer Vision& Data Visualization& Entrepreneurship& Geovisualization& Graphics Software& Interactive Design& Leadership and Management& Machine Learning& Mathematical Theory &amp; Analysis& Mathematics& Media Production& Network Architecture& Organizational Development& Programming Principles& Research and Design& Strategy and Operations& Theoretical Computer Science& User Experience,4.5,(181 reviews)
University of Western Australia,Agriculture, Economics and Nature,Leadership and Management& Business Psychology& Entrepreneurship& Accounting& Organizational Development& Adaptability& Behavioral Economics& Data Visualization& Econometrics& Operations Management& Probability &amp; Statistics& Problem Solving& Research and Design& Scientific Visualization& Strategy and Operations,4.7,(372 reviews)
Peking University,Advanced Neurobiology I,Accounting& Communication& Entrepreneurship& Probability &amp; Statistics& Business Analysis& Data Analysis& Data Management& Market Research& Marketing& Mathematics& Research and Design& Algebra& Biostatistics& Business Communication& Business Psychology& Experiment& Human Resources& Market Analysis& Accounting Software& Applied Mathematics& Behavioral Economics& Benefits& Big Data& Bioinformatics& Business Process Management& Calculus& Clinical Data Management& Computer Architecture& Corporate Accouting& Data Analysis Software& Financial Analysis& General Accounting& Hardware Design& Human Learning& Marketing Management& Spreadsheet Software& Statistical Analysis& Strategy and Operations& Training& Writing,4.1,(527 reviews)
